10	10	7.95	612.55	5.45	17.64
10	11	5.89	49.83	4.45	7.05
10	12	4.96	12.32	3.63	5.09
10	13	3.98	6.74	3.32	3.97
10	14	3.85	4.93	3.20	3.21
10	15	3.04	4.03	2.78	2.82
11	0	2.99	3.10	3.29	3.80
11	1	2.89	2.96	3.09	3.88
11	2	2.93	3.21	3.29	4.44
11	3	3.02	3.84	3.88	5.82
11	4	3.24	4.13	4.15	8.97
11	5	3.90	6.06	4.79	19.36
11	6	4.55	8.96	5.73	40.99
11	7	4.92	13.10	6.26	99.29
11	8	5.56	28.68	5.82	71.76
11	9	6.11	73.59	5.19	28.68
11	10	6.05	63.57	4.23	10.16
11	11	4.84	17.14	3.79	5.74
11	12	4.28	8.32	3.34	4.73
11	13	3.95	5.51	3.39	3.78
11	14	3.66	4.36	2.84	3.08
11	15	3.07	4.07	2.47	2.93
12	0	2.70	3.03	2.99	3.63
12	1	2.88	3.02	3.21	3.63
12	2	2.92	3.09	3.20	4.00
12	3	3.05	3.52	3.33	5.16
12	4	3.18	3.98	3.49	6.22
12	5	3.73	4.60	4.06	8.50
12	6	3.97	6.03	4.15	12.28
12	7	3.99	7.69	4.26	14.94
12	8	3.99	10.23	4.55	12.97
12	9	4.25	12.75	4.11	8.85
12	10	4.02	11.29	3.40	6.32
12	11	4.11	8.03	3.48	4.92
12	12	3.94	6.35	3.37	4.02
12	13	3.68	4.70	2.92	3.47
12	14	3.17	3.88	2.48	2.96
12	15	3.05	3.58	2.36	2.87
13	0	2.68	3.10	2.66	3.34
13	1	2.82	3.06	2.96	3.27
13	2	2.95	3.12	3.17	3.80
13	3	3.05	3.17	3.24	4.31
13	4	2.99	3.59	3.54	5.06
13	5	3.23	4.15	3.51	6.02
13	6	3.91	4.72	3.57	7.64
13	7	4.01	5.43	3.62	8.60
13	8	3.99	7.10	3.43	7.78
13	9	4.02	8.18	3.49	5.84
13	10	3.89	7.52	3.32	5.23
13	11	4.03	5.87	3.07	4.52
13	12	3.46	5.17	3.29	3.94
13	13	3.15	4.24	2.73	3.25
13	14	3.18	3.92	2.46	3.10
13	15	3.03	3.35	2.31	2.79
14	0	2.26	2.84	2.64	3.04
14	1	2.35	2.83	2.61	3.09
14	2	2.51	2.95	2.86	3.43
14	3	2.91	3.21	3.33	4.06
14	4	2.89	3.34	3.44	4.39
14	5	2.94	3.76	3.39	4.93
14	6	3.09	4.27	3.30	5.45
14	7	2.99	5.00	3.39	5.67
14	8	3.08	5.50	3.55	5.16
14	9	3.27	5.44	3.52	4.65
14	10	2.99	5.28	3.16	4.27
14	11	3.03	4.56	3.22	3.94
14	12	3.06	4.28	2.97	3.61
14	13	3.03	4.06	2.55	3.11
14	14	3.00	3.57	2.53	3.03
14	15	2.93	3.27	2.52	2.61
15	0	2.25	2.65	2.40	2.95
15	1	2.41	2.53	2.22	2.75
15	2	2.58	2.85	2.41	3.18
15	3	2.86	3.02	2.69	3.44
15	4	2.88	3.15	3.22	3.92
15	5	2.91	3.33	3.17	4.12
15	6	3.04	3.93	3.12	4.44
15	7	3.12	4.16	3.11	4.51
15	8	2.99	4.54	3.18	4.18
15	9	3.06	4.49	3.05	3.76
15	10	3.02	4.03	2.97	3.76
15	11	2.90	3.84	2.79	3.49
15	12	3.05	4.04	2.43	3.18
15	13	2.85	3.47	2.49	2.85
15	14	2.89	2.97	2.19	2.77
15	15	3.01	2.92	2.20	2.62
16	0	2.26	2.53	2.34	2.92
16	1	2.30	2.42	2.20	2.79
16	2	2.54	2.59	2.18	2.99
16	3	2.57	2.85	2.44	3.26
16	4	2.74	3.13	2.66	3.75
16	5	3.01	3.15	2.84	3.81
16	6	3.03	3.47	2.82	3.69
16	7	3.11	3.54	3.02	4.02
16	8	2.98	3.52	3.04	3.87
16	9	3.07	3.87	2.50	3.54
16	10	3.09	3.87	2.57	3.22
16	11	3.05	3.41	2.44	2.94
16	12	3.09	3.21	2.33	2.88
16	13	2.94	2.98	2.11	2.76
16	14	2.83	3.02	2.25	2.67
16	15	2.47	2.85	2.24	2.46
17	0	2.04	2.47	2.35	3.04
17	1	2.03	2.58	2.32	2.98
17	2	2.15	2.63	2.19	2.88
17	3	2.32	2.90	2.35	3.01
17	4	2.57	3.16	2.34	3.02
17	5	2.84	3.03	2.63	3.17
17	6	3.10	3.12	2.80	3.16
17	7	3.04	3.38	2.58	3.52
17	8	2.97	3.55	2.38	3.25
17	9	2.95	3.27	2.20	3.27
17	10	2.94	3.39	2.27	2.88
17	11	2.89	3.25	2.27	2.90
17	12	2.76	3.13	2.31	3.04
17	13	2.77	3.09	2.24	2.87
17	14	2.58	2.91	2.17	2.37
17	15	2.15	2.97	2.29	2.27
18	0	2.09	2.53	2.39	2.67
18	1	2.04	2.34	2.33	2.65
18	2	2.07	2.42	2.21	2.72
18	3	2.14	2.65	2.30	2.97
18	4	2.25	2.80	2.52	3.03
18	5	2.61	2.90	2.31	2.91
18	6	2.53	3.10	2.37	3.03
18	7	2.70	3.11	2.31	2.93
18	8	2.63	3.17	2.44	3.00
18	9	2.77	2.97	2.07	2.87
18	10	2.55	3.13	2.25	2.75
18	11	2.47	3.03	2.31	2.78
18	12	2.44	3.16	2.20	2.86
18	13	2.40	2.90	2.13	2.45
18	14	2.29	2.94	2.25	2.33
18	15	2.15	2.41	2.33	2.21
19	0	2.04	2.33	2.31	2.49
19	1	2.04	2.25	2.13	2.39
19	2	2.11	2.24	2.15	2.57
19	3	2.20	2.33	2.33	2.81
19	4	2.18	2.62	2.20	2.92
19	5	2.40	2.92	2.16	2.88
19	6	2.47	2.90	2.19	2.85
19	7	2.43	3.09	2.20	2.92
19	8	2.59	3.01	2.33	2.90
19	9	2.40	3.02	2.24	2.76
19	10	2.40	3.00	2.16	2.79
19	11	2.41	2.86	2.25	2.93
19	12	2.25	2.82	2.12	2.70
19	13	2.17	2.64	2.19	2.28
19	14	2.21	2.50	2.28	2.23
19	15	2.20	2.35	2.15	2.13
20	0	2.01	2.18	2.32	2.15
20	1	2.06	2.13	2.11	2.34
20	2	2.05	2.27	2.15	2.32
20	3	2.12	2.33	2.29	2.45
20	4	2.03	2.55	2.30	2.73
20	5	2.04	2.59	2.22	2.77
20	6	2.17	2.73	2.18	2.84
20	7	2.16	2.72	2.15	2.74
20	8	2.19	2.90	2.21	2.58
20	9	2.23	2.82	2.25	2.58
20	10	2.16	2.33	2.14	2.53
20	11	2.04	2.48	2.14	2.55
20	12	2.05	2.47	2.49	2.11
20	13	2.05	2.37	2.13	1.95
20	14	2.09	2.28	2.08	2.12
20	15	2.02	2.20	2.23	2.13
