ModelName,WJ324
FileVersion,1
Acquisition Time,2016/12/29 11:14:49
Time/div(second),500E-09
Delay(second),-1.67E-06
Delta(second),1E-09
Acquisition Mode,Normal
Trigger Address,830
CH1 Display,On
CH2 Display,On
CH3 Display,Off
CH4 Display,Off
CH1 Volt/div,200E-03
CH2 Volt/div,500E-03
CH3 Volt/div,500E-03
CH4 Volt/div,500E-03
CH1 Offset,-680E-03
CH2 Offset,-1.70E+00
CH3 Offset,-1.49E+00
CH4 Offset,1.51E+00
CH1 Coupling,DC1M
CH2 Coupling,DC1M
CH3 Coupling,DC1M
CH4 Coupling,DC1M
CH1 Bandwidth,20MHz
CH2 Bandwidth,20MHz
CH3 Bandwidth,Full
CH4 Bandwidth,Full
Points,5001
Ch1 V,Ch2 V,Ch3 V,Ch4 V
8.67E-01,3.07E+00,,
8.67E-01,3.07E+00,,
8.67E-01,2.99E+00,,
8.73E-01,2.79E+00,,
8.98E-01,2.54E+00,,
9.23E-01,2.24E+00,,
9.48E-01,1.91E+00,,
9.61E-01,1.66E+00,,
9.61E-01,1.43E+00,,
9.42E-01,1.23E+00,,
9.23E-01,1.07E+00,,
8.98E-01,9.18E-01,,
8.80E-01,7.78E-01,,
8.80E-01,6.68E-01,,
8.80E-01,5.75E-01,,
8.86E-01,4.96E-01,,
9.05E-01,4.03E-01,,
9.17E-01,2.93E-01,,
9.42E-01,2.00E-01,,
9.61E-01,1.06E-01,,
9.86E-01,-3.12E-03,,
9.86E-01,-9.68E-02,,
9.80E-01,-1.59E-01,,
9.61E-01,-2.21E-01,,
9.36E-01,-2.37E-01,,
9.17E-01,-2.37E-01,,
9.05E-01,-2.06E-01,,
8.86E-01,-2.06E-01,,
8.73E-01,-1.75E-01,,
8.61E-01,-1.75E-01,,
8.42E-01,-1.75E-01,,
8.23E-01,-1.75E-01,,
8.05E-01,-1.90E-01,,
7.86E-01,-2.21E-01,,
7.67E-01,-2.21E-01,,
7.61E-01,-2.53E-01,,
7.61E-01,-2.68E-01,,
7.55E-01,-3.00E-01,,
7.61E-01,-3.00E-01,,
7.73E-01,-3.00E-01,,
7.86E-01,-3.00E-01,,
7.92E-01,-3.00E-01,,
7.98E-01,-3.00E-01,,
8.05E-01,-3.00E-01,,
8.17E-01,-3.00E-01,,
8.23E-01,-3.00E-01,,
8.30E-01,-3.00E-01,,
8.42E-01,-2.84E-01,,
8.42E-01,-2.53E-01,,
8.48E-01,-2.21E-01,,
8.42E-01,-1.75E-01,,
8.36E-01,-1.59E-01,,
8.23E-01,-1.28E-01,,
8.17E-01,-1.12E-01,,
8.17E-01,-8.12E-02,,
8.23E-01,-8.12E-02,,
8.36E-01,-5.00E-02,,
8.42E-01,-5.00E-02,,
8.55E-01,-1.87E-02,,
8.61E-01,-1.87E-02,,
8.67E-01,1.25E-02,,
8.73E-01,-3.12E-03,,
8.80E-01,2.81E-02,,
8.80E-01,2.81E-02,,
8.80E-01,4.37E-02,,
8.86E-01,2.81E-02,,
8.86E-01,4.37E-02,,
8.86E-01,4.37E-02,,
8.86E-01,5.93E-02,,
8.86E-01,5.93E-02,,
8.86E-01,9.06E-02,,
8.80E-01,9.06E-02,,
8.80E-01,1.06E-01,,
8.80E-01,1.21E-01,,
8.86E-01,1.37E-01,,
8.86E-01,1.68E-01,,
8.92E-01,1.68E-01,,
8.92E-01,1.84E-01,,
8.98E-01,1.84E-01,,
8.98E-01,1.84E-01,,
8.98E-01,1.84E-01,,
8.92E-01,1.68E-01,,
8.92E-01,1.68E-01,,
8.86E-01,1.37E-01,,
8.86E-01,1.37E-01,,
8.86E-01,1.06E-01,,
8.86E-01,7.50E-02,,
8.86E-01,4.37E-02,,
8.80E-01,1.25E-02,,
8.73E-01,-1.87E-02,,
8.73E-01,-5.00E-02,,
8.67E-01,-9.68E-02,,
8.61E-01,-1.12E-01,,
8.55E-01,-1.59E-01,,
8.48E-01,-1.75E-01,,
8.48E-01,-2.06E-01,,
8.42E-01,-2.21E-01,,
8.42E-01,-2.53E-01,,
8.36E-01,-2.68E-01,,
8.36E-01,-2.84E-01,,
8.30E-01,-2.84E-01,,
8.30E-01,-2.84E-01,,
8.30E-01,-2.84E-01,,
8.30E-01,-2.84E-01,,
8.30E-01,-2.68E-01,,
8.36E-01,-2.53E-01,,
8.36E-01,-2.37E-01,,
8.42E-01,-2.37E-01,,
8.36E-01,-2.06E-01,,
8.42E-01,-2.06E-01,,
8.42E-01,-1.75E-01,,
8.42E-01,-1.59E-01,,
8.42E-01,-1.43E-01,,
8.42E-01,-1.43E-01,,
8.42E-01,-1.12E-01,,
8.42E-01,-9.68E-02,,
8.42E-01,-6.56E-02,,
8.48E-01,-6.56E-02,,
8.55E-01,-5.00E-02,,
8.61E-01,-3.43E-02,,
8.67E-01,-1.87E-02,,
8.67E-01,-1.87E-02,,
8.73E-01,-3.12E-03,,
8.73E-01,1.25E-02,,
8.80E-01,2.81E-02,,
8.80E-01,2.81E-02,,
8.80E-01,2.81E-02,,
8.86E-01,2.81E-02,,
8.86E-01,4.37E-02,,
8.86E-01,4.37E-02,,
8.86E-01,5.93E-02,,
8.86E-01,4.37E-02,,
8.80E-01,5.93E-02,,
8.86E-01,4.37E-02,,
8.86E-01,5.93E-02,,
8.80E-01,4.37E-02,,
8.80E-01,4.37E-02,,
8.86E-01,4.37E-02,,
8.80E-01,4.37E-02,,
8.86E-01,2.81E-02,,
8.80E-01,2.81E-02,,
8.86E-01,1.25E-02,,
8.80E-01,1.25E-02,,
8.86E-01,1.25E-02,,
8.80E-01,-3.12E-03,,
8.86E-01,-1.87E-02,,
8.80E-01,-3.12E-03,,
8.80E-01,-1.87E-02,,
8.73E-01,-1.87E-02,,
8.80E-01,-3.43E-02,,
8.73E-01,-1.87E-02,,
8.73E-01,-3.43E-02,,
8.67E-01,-3.43E-02,,
8.67E-01,-5.00E-02,,
8.67E-01,-5.00E-02,,
8.61E-01,-6.56E-02,,
8.61E-01,-6.56E-02,,
8.61E-01,-8.12E-02,,
8.61E-01,-8.12E-02,,
8.61E-01,-9.68E-02,,
8.55E-01,-9.68E-02,,
8.61E-01,-1.12E-01,,
8.55E-01,-1.12E-01,,
8.61E-01,-1.28E-01,,
8.55E-01,-1.28E-01,,
8.61E-01,-1.43E-01,,
8.55E-01,-1.28E-01,,
8.55E-01,-1.43E-01,,
8.48E-01,-1.43E-01,,
8.48E-01,-1.59E-01,,
8.48E-01,-1.43E-01,,
8.48E-01,-1.59E-01,,
8.48E-01,-1.43E-01,,
8.48E-01,-1.59E-01,,
8.48E-01,-1.28E-01,,
8.55E-01,-1.43E-01,,
8.48E-01,-1.12E-01,,
8.55E-01,-1.28E-01,,
8.55E-01,-9.68E-02,,
8.61E-01,-1.12E-01,,
8.61E-01,-8.12E-02,,
8.67E-01,-8.12E-02,,
8.67E-01,-5.00E-02,,
8.67E-01,-5.00E-02,,
8.73E-01,-3.43E-02,,
8.73E-01,-3.43E-02,,
8.73E-01,-1.87E-02,,
8.73E-01,-1.87E-02,,
8.73E-01,-3.12E-03,,
8.80E-01,-3.12E-03,,
8.80E-01,1.25E-02,,
8.80E-01,1.25E-02,,
8.80E-01,1.25E-02,,
8.80E-01,1.25E-02,,
8.86E-01,2.81E-02,,
8.86E-01,2.81E-02,,
8.80E-01,2.81E-02,,
8.80E-01,2.81E-02,,
8.80E-01,2.81E-02,,
8.86E-01,1.25E-02,,
8.86E-01,1.25E-02,,
8.80E-01,1.25E-02,,
8.80E-01,1.25E-02,,
8.80E-01,-1.87E-02,,
8.73E-01,-3.12E-03,,
8.80E-01,-1.87E-02,,
8.73E-01,-1.87E-02,,
8.73E-01,-3.43E-02,,
8.73E-01,-3.43E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.67E-01,-6.56E-02,,
8.73E-01,-8.12E-02,,
8.67E-01,-6.56E-02,,
8.67E-01,-8.12E-02,,
8.67E-01,-6.56E-02,,
8.67E-01,-9.68E-02,,
8.67E-01,-6.56E-02,,
8.67E-01,-9.68E-02,,
8.61E-01,-6.56E-02,,
8.67E-01,-9.68E-02,,
8.61E-01,-8.12E-02,,
8.67E-01,-9.68E-02,,
8.61E-01,-8.12E-02,,
8.67E-01,-9.68E-02,,
8.67E-01,-8.12E-02,,
8.61E-01,-8.12E-02,,
8.61E-01,-8.12E-02,,
8.67E-01,-8.12E-02,,
8.61E-01,-8.12E-02,,
8.61E-01,-8.12E-02,,
8.61E-01,-8.12E-02,,
8.67E-01,-8.12E-02,,
8.61E-01,-6.56E-02,,
8.67E-01,-8.12E-02,,
8.61E-01,-6.56E-02,,
8.67E-01,-8.12E-02,,
8.67E-01,-6.56E-02,,
8.67E-01,-8.12E-02,,
8.67E-01,-6.56E-02,,
8.67E-01,-8.12E-02,,
8.67E-01,-5.00E-02,,
8.67E-01,-8.12E-02,,
8.67E-01,-5.00E-02,,
8.67E-01,-6.56E-02,,
8.67E-01,-6.56E-02,,
8.73E-01,-6.56E-02,,
8.67E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.67E-01,-5.00E-02,,
8.67E-01,-6.56E-02,,
8.73E-01,-3.43E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-3.43E-02,,
8.73E-01,-3.43E-02,,
8.73E-01,-3.43E-02,,
8.73E-01,-3.43E-02,,
8.73E-01,-1.87E-02,,
8.73E-01,-3.43E-02,,
8.73E-01,-1.87E-02,,
8.73E-01,-3.43E-02,,
8.80E-01,-1.87E-02,,
8.80E-01,-1.87E-02,,
8.73E-01,-1.87E-02,,
8.80E-01,-1.87E-02,,
8.73E-01,-1.87E-02,,
8.80E-01,-3.43E-02,,
8.73E-01,-1.87E-02,,
8.73E-01,-3.43E-02,,
8.73E-01,-1.87E-02,,
8.73E-01,-3.43E-02,,
8.73E-01,-3.43E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-3.43E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.73E-01,-6.56E-02,,
8.73E-01,-8.12E-02,,
8.67E-01,-6.56E-02,,
8.73E-01,-8.12E-02,,
8.67E-01,-6.56E-02,,
8.67E-01,-8.12E-02,,
8.67E-01,-6.56E-02,,
8.67E-01,-8.12E-02,,
8.67E-01,-6.56E-02,,
8.67E-01,-9.68E-02,,
8.67E-01,-8.12E-02,,
8.67E-01,-9.68E-02,,
8.67E-01,-8.12E-02,,
8.67E-01,-9.68E-02,,
8.67E-01,-8.12E-02,,
8.67E-01,-8.12E-02,,
8.67E-01,-6.56E-02,,
8.67E-01,-8.12E-02,,
8.67E-01,-6.56E-02,,
8.67E-01,-8.12E-02,,
8.67E-01,-5.00E-02,,
8.73E-01,-8.12E-02,,
8.67E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.67E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.73E-01,-3.43E-02,,
8.73E-01,-6.56E-02,,
8.73E-01,-3.43E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-3.43E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-3.43E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-3.43E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-3.43E-02,,
8.73E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.73E-01,-3.43E-02,,
8.73E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.67E-01,-5.00E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.67E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-5.00E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.86E-01,-5.00E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-3.43E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-3.43E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-3.43E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-3.43E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-3.43E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-3.43E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.86E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.73E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.73E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.86E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.86E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.86E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-3.43E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-3.43E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-3.43E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-3.43E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-5.00E-02,,
8.80E-01,-5.00E-02,,
8.86E-01,-6.56E-02,,
8.80E-01,-3.43E-02,,
8.86E-01,-5.00E-02,,
8.80E-01,-3.43E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-3.43E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-3.43E-02,,
8.86E-01,-6.56E-02,,
8.86E-01,-3.43E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-3.43E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-3.43E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-6.56E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.86E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.86E-01,-6.56E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-6.56E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-6.56E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-6.56E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.86E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.86E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.86E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.86E-01,-6.56E-02,,
8.80E-01,-5.00E-02,,
8.86E-01,-5.00E-02,,
8.80E-01,-5.00E-02,,
8.86E-01,-5.00E-02,,
8.80E-01,-5.00E-02,,
8.86E-01,-5.00E-02,,
8.80E-01,-5.00E-02,,
8.86E-01,-5.00E-02,,
8.80E-01,-5.00E-02,,
8.86E-01,-5.00E-02,,
8.80E-01,-5.00E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-3.43E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-3.43E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-3.43E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-6.56E-02,,
8.86E-01,-3.43E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-3.43E-02,,
8.86E-01,-6.56E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-6.56E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-6.56E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-6.56E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-6.56E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-6.56E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-6.56E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-6.56E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-6.56E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-6.56E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-6.56E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-6.56E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-6.56E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-6.56E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-6.56E-02,,
8.86E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-5.00E-02,,
8.92E-01,-5.00E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-5.00E-02,,
8.92E-01,-5.00E-02,,
8.86E-01,-5.00E-02,,
8.86E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-3.43E-02,,
8.92E-01,-6.56E-02,,
8.92E-01,-3.43E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.98E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.98E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.98E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.98E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.98E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.92E-01,-6.56E-02,,
8.92E-01,-6.56E-02,,
8.98E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.98E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.98E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
8.92E-01,-5.00E-02,,
8.92E-01,-6.56E-02,,
